Black Panther,"['king', 'fictional african country', 'marvel cinematic universe', 'superhero', 'marvel comics', 'based on comic book', 'africa', 'love interest', 'super villain', 'loss of arm', 'african king', 'martial arts', 'black panther character', 'african protagonist', 'action hero', 'revenge', 'african tribe', 'friendship', 'usurper', 'chase', 'warrior', 'kicked in the stomach', 'fight to the death', 'spear', 'hero', 'bare chested male', 'bilingualism', 'spy', 'overturning car', 'rhinoceros', 'father son relationship', 'loss of father', 'museum', 'african', 'money falling through the air', 'hooton plan', 're education', 'new world order', 'nwo', 'propaganda', 'shooting a hostage', 'black panther', 'death of father', 'character name in title', 'title spoken by character', 'two word title', 'blaxploitation', 'female cinematographer', 'female warrior', 'animal in title', 'color in title', 'mother son relationship', 'black hero', 'colonialism', 'female spy', 'male objectification', 'surprise after end credits', 'ascension to the throne', 'open challenge', 'palace coup', 'remote control', 'queen mother', 'insurrection', 'prosthetic', 'car chase', 'high tech', 'marvel entertainment', 'technology', 'gadgetry', 'gadget', 'one man army', 'hologram', 'vibranium', 'opening action scene', 'one against many', 'fistfight', 'fight', 'brawl', 'mixed martial arts', 'hand to hand combat', 'stylized violence', 'dual wield', 'slow motion scene', 'kicked in the face', 'beating', 'fighting', 'gunfight', 'shootout', 'battle', 'battlefield', 'combat', 'showdown', 'final showdown', 'final battle', 'sword fight', 'knife fight', 'sword', 'knife', 'hammer', 'explosion', 'exploding airplane', 'element', 'futuristic', 'futuristic train', 'el train', 'monorail', 'costume', 'costumed hero', 'prologue', 'animated sequence', 'no opening credits', 'no title at beginning', 'title at the end', 'scene during end credits', 'surprise during end credits', 'scene after end credits', 'dogfight', 'aerial battle', 'laser', 'airplane', 'vertical take off and landing aircraft', 'crash landing', 'year 1992', '2010s', 'militant', 'blockbuster', 'world domination', 'oakland california', 'nigeria', 'south korea', 'london england', 'united nations', 'geopolitics', 'politics', 'isolationism', 'origin of hero', 'tribe', 'tribal leader', 'leader', 'leadership', 'anti villain', 'coronation', 'good versus evil', 'civil war', 'fictional war', 'garden', 'fire', 'scar', 'branding', 'tattoo', 'sociopath', 'science fantasy', 'throne', 'heir to throne', 'subtitled scene', 'queen', 'prince', 'princess', 'kingdom', 'ritual', 'waterfall', 'thrown from height', 'falling from height', 'vision', 'dog', 'housing project', 'ghetto', 'apartment', 'abandoned apartment', 'heroism', 'moral dilemma', 'fighting in the air', 'jumping from an airplane', 'jumping from height', 'high tech suit', 'laboratory', 'secret laboratory', 'scientist', 'female scientist', 'wisecrack humor', 'tracking device', 'face paint', 'knocked out', 'disarming someone', 'undercover', 'undercover agent', 'surveillance', 'security guard', 'security camera', 'disguise', 'espionage', 'casino', 'soldier', 'army', 'general', 'mercenary', 'ex special forces', 'military', 'special forces', 'war veteran', 'shot in the head', 'shot in the chest', 'shot in the back', 'shot to death', 'stabbed in the chest', 'stabbed in the back', 'stabbed to death', 'stabbed in the foot', 'murder', 'death', 'violence', 'brutality', 'mercilessness', 'hostage', 'held at gunpoint', 'rescue', 'escape', 'deception', 'betrayal', 'junkyard', 'helicopter', 'car stunt', 'car crash', 'car accident', 'flipping car', 'bridge', 'explosive', 'village', 'city', 'futuristic city', 'aerial shot', 'anger', 'hatred', 'pistol', 'redemption', 'guilt', 'regret', 'silencer', 'machine gun', 'orphan', ""coup d'etat"", 'shield', 'force field', 'club', 'mountain', 'snow', 'back from the dead', 'resurrection', 'cover up', 'panther', 'super strength', 'superhuman strength', 'death of brother', 'loss of brother', 'death of uncle', 'loss of uncle', 'death of nephew', 'loss of nephew', 'flashback', 'body landing on a car', 'cameo', 'stan lee cameo', 'council', 'ak 47', 'grenade launcher', 'bomb', 'hand grenade', 'woman kills a man', 'cannon', 'laser cannon', 'laser blaster', 'prosthetic arm', 'south african', 'arms dealer', 'artifact', 'drugged drink', 'throat slitting', 'ambulance', 'innocent person killed', 'airplane crash', 'bar', 'old flame', 'aid worker', 'jungle', 'woods', 'forest', 'armored car', 'invisibility', 'dreadlocks', 'fear', 'danger', 'van', 'armory', 'fake accent', 'reference to disneyland', 'reference to grace jones', 'bodyguard', 'abandoned airplane', 'ambush', 'walkie talkie', 'news report', 'comic relief', 'reference to the wizard of oz', 'british actor playing american character', 'cia', 'cia agent', 'handcuffs', 'tied to a chair', 'interrogation', 'two way mirror', 'bullet wound', 'surgery', 'man kills a woman', 'sabotage', 'kidnapping', 'alley', 'farmer', 'farm', 'mission', 'rescue mission', 'secret agent', 'politician', 'palace', 'tragic past', 'dark past', 'tragic villain', 'amputee', 'returning character killed off', 'sequel', 'haunted by the past', 'ex pilot', 'race against time', 'tree', 'war paint', ""character repeating someone else's dialogue"", 'diplomat', 'secrecy', 'secret', 'helmet', 'face mask', 'written by director', 'reference to ebay', 'little boy', 'challenge', 'body bag', 'bombardment', 'beard', 'conspiracy', 'remote control car', 'idealism', 'mineral', 'racial slur', 'fight the system', 'poison', 'dictator', 'tyrant', 'nanotechnology', 'audio surveillance', 'protector', 'elevator', 'cargo plane', 'henchman', 'younger version of character', 'honor', 'meteor', 'extremism', 'extremist', 'shockwave', 'suspense', 'future', 'innovative', 'advanced technology', 'visionary', 'radical', 'artefact', 'exhibit', 'exhibition', 'gallery', 'theft', 'hovering', 'robbery', 'attack', 'chasing', 'high speed', 'high speed chase', 'amazon', 'library', 'fighter', 'close encounter', 'close combat', 'guardian', 'fearless', 'inscription', 'jet', 'jet engine', 'champion', 'laceration', 'wounded in battle', 'engage', 'celebration', 'heir', 'victor', 'crown', 'ceremony', 'inauguration', 'crowning', 'wartime', 'appointment', 'avenue', 'road', 'dance', 'tribal', 'tribal dance', 'initiation', 'defender', 'long take', 'necklace', 'glass case', 'authority', 'cityscape', 'city view', 'succession', 'sister', 'tv news', 'brother', 'high rise', 'skirt', 'skyscraper', 'reference to the united nations', 'body suit', 'mole', 'kiss on lips', 'urban setting', 'hair bun', 'imperialism', 'bearded man', 'french kiss', 'man with glasses', 'hacking', 'expert', 'breaking glass', 'french kissing', 'man wearing glasses', 'kick', 'thief', 'robber', 'plot', 'body paint', 'pool', 'hoop earrings', 'bare midriff', 'visible midriff', 'huge hoop earrings', 'mask', 'woman wearing hoop earrings', 'kick in the stomach', 'brother and sister', 'parent son', 'parent', 'mother son', 'mist', 'cheer', 'cheering audience', 'grinding', 'proclamation', 'potion', 'statue', 'goatee', 'prequel', 'desert', 'landing pad', 'talking to the dead', 'train', 'elevated train', 'elevated train track', 'bazaar', 'labourer', 'high collar', 'hills', 'taking to dead father', ""talking to one's dead father"", 'elevated railway', 'monitor', 'out of bullets', 'african in south korea', 'visor', 'secret entrance', 'night club', 'cleavage', 'gambling', 'contoured beard', 'convoy', 'suitcase', 'wig', 'taking cover', 'hiding behind a table', 'south korean', 'bulletproof', 'armored vehicle', 'shaved head', 'on ramp', 'highway chase', 'set up', 'brother sister', 'virtual technology', 'ex girlfriend', 'ex boyfriend', 'former lover', 'cave', 'cocktail waitress', 'tattooed man', 'drums', 'drummer', 'ritual drums', 'blood smeared on face', 'punch', 'punched', 'punch in the face', 'shovel', 'blood on a face', 'grieving son', 'hug', 'embrace', 'kneeling', 'hut', 'chips', 'barbecue', 'feeding an animal', 'street vendor', 'vendor', 'south korean woman', 'south korean man', 'doorman', 'blood on face', ""blood on one's face"", 'metal detector', 'spear in foot', 'spear in chest', 'slit skirt', 'street racing', 'red light', 'jumping onto the hood of a car', 'cracked glass', 'toyota', 'lexus', 'tattooed head', 'running a red light', 'barefoot woman', 'mobile phone', 'recroding on a cell phone', 'cellular phone', 'mobile telephone', 'scar on face', 'interrogation chamber', 'beast', 'nationalism', 'sickle', 'cousin', 'facial cut', 'meteorite', 'myth', 'tribal war', 'impaled by a spear', 'thrown off a cliff', 'fluorescent tattoo', 'lip tattoo', 'death of a king', 'pickup truck', 'gun held to head', 'choke hold', 'teasing', 'obscene finger gesture', 'tribal mask', 'archaeological museum', 'plane crash', 'aerial drone', 'lip disk', 'challenger to the throne', 'surrender', 'power struggle', 'brother kills brother', 'terrorist attack', 'aurora borealis', 'playing basketball', 'wearing ear disks', 'armored rhinoceros', 'sandal', 'playing craps', 'shoot out', 'invisible car', 'riding on top of a car', 'bulletproof car', 'bulletproof clothing', 'car rollover', 'severed arm', 'shot in the belly', 'magnetic levitation train', 'protectiveness', 'shared universe', 'cousin versus cousin', 'supervillain', 'weapons fire', 'male cousin', 'handcuffed to a chair', 'panel van', 'male warrior', 'communications device', 'intelligence operative', 'one armed man', 'bladed weapon', 'weapon', 'aircraft', 'handheld weapon', 'actor reprises previous role', 'diamond', 'briefcase', 'eccentricity', 'eyeglasses', 'surprise ending', 'female heroine', 'action heroine', 'tough guy', 'tough girl', 'metal', 'punched in the face', 'punched in the chest', 'beaten to death', 'head butt', 'threatened with a knife', 'mine', 'sequel mentioned during end credits', 'plane shot down', 'african american', 'african culture', 'basketball', 'bravery', 'courage', 'female soldier', 'female general', 'family relationships', 'uncle nephew relationship', 'brother brother relationship', 'brother sister relationship', 'mother daughter relationship', 'electromagnetic pulse', 'female bodyguard', 'black power', 'female agent', 'warrior race', 'social commentary', 'black superhero', 'taking off shirt', 'black on black violence', 'speaking with an accent', 'american in south korea', 'woman with a shaved head', 'man in a coma', 'decorative scarring']"
Avengers: Infinity War,"['death of recurring character', 'supervillain', 'superhero', 'ensemble cast', 'iron man character', 'talking raccoon', 'wakanda', 'infinity stone', 'death of major character', 'race against time', 'good versus evil', 'action hero', 'action heroine', 'sequel', 'marvel cinematic universe', 'based on comic', 'bruce banner character', 'thor character', 'dr stephen strange character', 'spider man character', 'captain america character', 'tony stark character', 'hammer axe', 'sacrificing a loved one', 'stabbed through back', 'stabbed in the chest', 'final battle', 'genocide', 'hand to hand combat', 'choked to death', 'flying superhero', 'force field', 'alternate dimension', 'fight to the death', 'no opening credits', 'scene after end credits', 'sacrifice', 'torture', 'army', 'conquest', 'power', 'invasion', 'teenage superhero', 'superheroine', 'alien', 'superhero team', 'third part', 'marvel comics', 'based on comic book', 'nick fury character', 'bucky barnes character', 'the incredible hulk', 'implied death of character', 'man wearing an eyepatch', 'cosmic', 'natasha romanoff character', 'steve rogers character', 'falcon character', 'peter parker character', 'clint barton character', 'sam wilson character', 'raccoon', 'death of a comic book character', 'returning character killed off', 'spaceship', 'cliffhanger', 'cliffhanger ending', 'battle', 'younger version of character', 'reference to kevin bacon', 'reference to aliens', 's.h.i.e.l.d.', 'world domination', 'showdown', 'tesseract', 'alien supervillain', 'thrown from height', 'pushed from height', 'distress signal', 'outer space', 'mass murder', 'mass murderer', 'wizard', 'magic', 'time reversal', 'magician', 'moral dilemma', 'sorcerer', 'flashback', 'open ended', 'returning character with different actor', 'opening action scene', 'fictional world', 'fictional planet', 'extraterrestrial being', 'reference to the beatles', 'iron man', 'captain america', 'black widow', 'spider man', 'thor', 'the avengers', 'guardians of the galaxy', 'thanos invasion', 'star lord character', 'gamora character', 'rocket raccoon', 'groot character', 'nebula character', 'pepper potts character', 'explosion', 'exploding body', 'exploding car', 'exploding truck', 'exploding ship', 'chaos', 'destruction', 'supernatural power', 'telekinesis', 'mind control', 'mind reading', 'telepathy', 'levitation', 'flying', 'rocket launcher', 'rocket', 'gatling gun', 'glowing eyes', 'exploding helicopter', 'hologram', 'laser', 'laser gun', 'machine gun', 'uzi', 'grenade', 'bomb', 'missile', 'teleportation', 'portal', 'wormhole', 'surrealism', 'part computer animation', 'talking animal', 'anthropomorphism', 'billionaire', 'tech genius', 'secretary', 'love interest', 'boyfriend girlfriend relationship', 'death of loved one', 'loss of loved one', 'death of boyfriend', 'loss of boyfriend', 'tragedy', 'tragic event', 'tragic ending', 'ambiguous ending', 'murder', 'space travel', 'death', 'violence', 'interrogation', 'attempted murder', 'reference to flash gordon', 'suicide attempt', 'altered version of studio logo', '2010s', 'bubble', 'alternate reality', 'blockbuster', 'suspense', 'american abroad', 'new york city', 'chrysler building manhattan new york city', 'central park manhattan new york city', 'brooklyn bridge', 'manhattan new york city', 'scotland', 'africa', 'fictional african country', 'quinjet', 'spacecraft', 'corpse', 'planet', 'floating in space', 'explosive decompression', 'witch', 'sanctum sanctorum', 'energy beam', 'school bus', 'school bus driver', 'cameo', 'stan lee cameo', 'hit by a car', 'brutality', 'mercilessness', 'kidnapping', 'hostage', 'held at gunpoint', 'rescue', 'escape', 'deception', 'betrayal', 'double cross', 'blood', 'severed head', 'decapitation', 'torso cut in half', 'severed hand', 'severed arm', 'blacksmith', 'stabbed in the back', 'stabbed in the shoulder', 'crashing through a window', 'rooftop', 'train station', 'news report', 'church', 'bell tower', 'wilhelm scream', 'star', 'axe', 'knife', 'spear', 'sword', 'shield', 'drone', 'wingsuit', 'black superhero', 'black hero', 'gemstone', 'gauntlet', 'macguffin', 'cube', 'near death experience', 'beard', 'humor', 'self sacrifice', 'half brother', 'death of brother', 'loss of brother', 'special forces', 'king', 'massacre', 'green skin', 'fantasy sequence', 'slow motion scene', 'purple skin', 'suit of armor', 'shot in the chest', 'shot to death', 'mexican standoff', 'bare chested male', 'drax the destroyer character', 'anger', 'hatred', 'throne', 'adoptive daughter', 'sister sister relationship', 'revenge', 'redemption', 'android', 'cyborg', 'kingdom', 'anti hero', 'tough guy', 'warrior', 'mission', 'anti heroine', 'tough girl', 'female warrior', 'female fighter', 'general', 'female general', 'soldier', 'female soldier', 'female assassin', 'assassin', 'mercenary', 'female mercenary', 'overpopulation', 'scientist', 'female scientist', 'african', 'costume', 'costumed hero', 'masked man', 'masked superhero', 'masked hero', 'teenager', 'teenage hero', 'teenage boy', 'saving the world', 'robot suit', 'high tech suit', 'nanotechnology', 'helicopter', 'helicopter crash', 'courage', 'surprise after end credits', 'norse god', 'god', 'human alien', 'lightning', 'thunder', 'bravery', 'creature', 'one eyed man', 'eye patch', 'invulnerability', 'megalomaniac', 'giant', 'end of the world', 'apocalypse', 'earth viewed from space', 'mountain', 'snow', 'monster', 'falling from height', 'alien creature', 'falling to death', 'helmet', 'split personality', 'alien monster', 'alter ego', 'world war two veteran', 'war hero', 'ex soldier', 'hero', 'heroism', 'dog', 'fictional war', 'subtitled scene', 'ambush', 'scar', 'marvel entertainment', 'jumping through a window', 'fear', 'danger', 'panic', 'paranoia', 'fistfight', 'fight', 'brawl', 'martial arts', 'mixed martial arts', 'threatened with a knife', 'stylized violence', 'dual wield', 'death threat', 'punched in the face', 'punched in the chest', 'kicked in the face', 'kicked in the stomach', 'head butt', 'beating', 'beaten to death', 'fighting', 'chase', 'fighting in the air', 'dwarf', 'one against many', 'two against one', 'catfight', 'villainess', 'woods', 'battlefield', 'combat', 'epic', 'epic battle', 'forest', 'final showdown', 'swamp', 'quest', 'prologue', 'knife fight', 'sword fight', 'turned into dust', 'cloak', 'kiss', 'crash landing', 'factory', 'bombardment', 'woman fights a man', 'man fights a woman', 'destiny', 'alien contact', 'laboratory', 'alien invasion', 'humanity in peril', 'ufo', 'car crash', 'fugitive', 'car accident', 'laser beam', 'laser cutter', 'operation', 'back from the dead', 'resurrection', 'mercy killing', 'surgery', 'dagger', 'lens flare', 'bifrost', 'cape', 'disguise', 'warrior race', 'tribe', 'brother sister relationship', 'loss of friend', 'eavesdropping', 'empath', 'warlord', 'alien warlord', 'conqueror', 'tyrant', 'fire', 'campfire', 'prosthetic limb', 'crying', 'yelling', 'screaming', 'aerial shot', 'waterfall', 'prosthetic arm', 'disarming someone', 'knocked out', 'shared universe', 'magical power', 'bad guy wins', 'emergency exit', 'yellow cab', 'man wearing sunglasses', 'chinaman', 'transformation', 'hole in the ground', 'falling tree', 'man slaps himself', 'web', 'floating', 'levitating', 'sanctum', 'mobile phone', 'mobile telephone', 'orbit', 'running out of oxygen', 'space ship', 'walking along a river bank', 'earthling', 'bi pedal', 'death by alien', 'big headed alien', 'attacked by an alien', 'bipedal alien', 'asteroid belt', 'earth music', 'singing', 'sleeping man', 'asleep at the wheel', 'leather jacket', 'bearded man', 'product placement', 'man wearing an eye patch', 'green alien', 'green woman', 'drinking soup', 'holding hands', ""staring into each other's eyes"", ""looking into someone's eyes"", 'lift off', 'tv news', 'television report', 'forehead scar', 'winged creature', 'weapons drawn', 'hushing someone', ""outlaw's daughter"", 'suit and tie', 'man in suit and tie', 'man wearing a suit and tie', 'abusive step father', 'sucked into space', 'universe', 'life sucked out', 'sucked out an air lock', 'debris', 'space debris', 'weapon maker', 'leather boots', 'weapons manufacturer', 'snowing', 'wind in hair', 'taxicab', 'actress reprises previous role', 'actor reprises previous role', 'black panther the character', 'black widow the character', 'doctor strange character', 'evil alien', 'loki character', 'red skull character', 'scarlet witch character', 'henchman', 'supervillainess', 'thanos character', 'war machine the character', 'human alien hybrid', 'aircraft', 'asgardian', 'mystic arts', 'handheld weapon', 'caped superhero', 'male human alien hybrid', 'human in outer space', 'bladed weapon', 'cloak of levitation', 'advanced technology', 'weapons fire', 'alien superhero', 'half human', 'hybrid', 'enchanted cloak', 'weapon', 'vision the character', 'god of mischief', 'heimdall character', 'three word title', 'year 2018', 'cellphone', 'newlywed', 'newlywed couple', 'stepfather stepdaughter relationship', 'female secret agent', 'strong female character', 'reference to sponge bob', 'death of friend', 'surprise ending', 'hawkeye character', 'glass eye', 'reference to starbucks', 'colon in title', 'wristwatch', 'taxi', 'airplane']"
Incredibles 2,"['computer animation', 'superheroine', 'superhero team', 'stay at home dad', 'public relations', 'parenting', 'working mother', 'superhero', 'altered version of studio logo', 'mind control', 'commuter train', 'sabotage', 'luxury yacht', 'memory erasure', 'motorcycle', 'rescue', 'brother sister relationship', 'role reversal', 'home invasion', 'ship', 'ambassador', 'secret identity', 'revenge', 'raccoon', 'inventor', 'luxury home', 'superhero costume', 'baby', 'opening action scene', 'husband wife relationship', 'husband wife argument', 'action hero', 'runaway vehicle', 'bank robbery', 'hiding under a car', 'erased memory', 'motel', 'swimming pool', 'limousine', 'flashback', 'father killed', 'airplane', 'new home', 'scissors', 'giant scissors', 'watching tv', 'train', 'high speed train', 'telephone call', 'telephone conversation', 'runaway train', 'parachute', 'hypnosis', 'pizza delivery boy', 'eyeglasses', 'cookie', 'boat', 'tracker', 'fire', 'invisibility', 'garbage disposal', 'teeth', 'monster', 'demon', 'supernatural power', 'non comic book superhero', 'good versus evil', 'heroine', 'hero', 'super speed', 'father son relationship', 'villain', 'dog', 'blockbuster', 'no opening credits', 'title at the end', 'teleportation', 'digit in title', 'portal', 'superhuman strength', 'super strength', 'written by director', 'superhuman speed', 'telekinesis', 'pistol', 'revolver', 'handgun', 'elasticity', 'force field', 'designer', 'showdown', 'final showdown', 'violence', 'kidnapping', 'hostage', 'person on fire', 'escape', 'evacuation', 'city', 'deception', 'betrayal', 'double cross', 'news report', 'news reporter', 'talk show host', 'tv station', 'media coverage', 'hypnotism', 'cartoon on tv', 'self duplication', 'heat vision', 'laser', 'lasersight', 'tough guy', 'warrior', 'action heroine', 'tough girl', 'female warrior', 'strong female lead', 'dysfunctional family', 'family relationships', 'transformation', 'mother son relationship', 'mutation', 'mother daughter relationship', 'father daughter relationship', 'explosion', 'goggles', 'black superhero', 'black hero', 'costume', 'costumed hero', 'exploding motorcycle', 'domino mask', 'ice', 'frozen alive', 'tracking device', 'fistfight', 'fight', 'brawl', 'martial arts', 'mixed martial arts', 'hand to hand combat', 'woman fights a man', 'catfight', 'woman punches a man', 'punched in the face', 'punched in the chest', 'kicked in the face', 'kicked in the stomach', 'chase', 'foot chase', 'interview', 'interrogation', 'two way mirror', 'police station', 'loud shirt', 'hawaiian shirt', 'government agent', 'memory loss', 'loss of memory', 'montage', 'arrest', 'handcuffs', 'villain arrested', 'mysterious villain', 'revelation', 'female inventor', 'wrongful arrest', 'police', 'police officer', 'police car', 'exploding building', 'motel room', 'exploding helicopter', 'battle', 'fan', 'heroism', 'bravery', 'courage', 'skyscraper', 'elevator', 'mission', 'investigation', 'suspicion', 'power outage', 'money falling through the air', 'bomb', 'timebomb', 'explosive', 'dynamite', 'stadium', 'collapsing building', 'axe', 'jackhammer', 'kitchen', 'city hall', 'mayor', 'press conference', 'bank', 'hydrofoil', 'private jet', 'airplane crash', 'flare gun', 'slow motion scene', 'explosive decompression', 'falling from height', 'jumping from height', 'jumping from an airplane', 'near death experience', 'bank vault', 'motorcycle stunt', 'jumping through a window', 'monorail', 'el train', 'business card', 'computer hacker', 'surveillance', 'tied to a chair', 'ambush', 'money', 'condominium', 'hotel', 'gadget car', 'armored car', 'hidden camera', 'long take', 'reference to albert einstein', 'apartment', 'elevator shaft', 'ship captain', 'summit', 'rescue attempt', 'futuristic train', 'underwater scene', 'high school', 'high school student', 'rocket launcher', 'villainess', 'fear', 'giant', 'waiter', 'restaurant', 'movie theater', 'judge', 'evil scheme', 'mastermind', 'photograph', 'levitation', 'super powers', 'danger', 'surrealism', 'airfield', 'drunkenness', 'helicopter', 'helicopter pilot', 'helicopter crash', 'cynicism', 'limousine driver', 'robber', 'teenager', 'teenage girl', 'teenage love', 'teenage angst', 'little boy', 'hope', 'amphibious vehicle', 'boiler room', 'gas explosion', 'race against time', 'spit take', 'open ended', 'construction site', 'reference to mozart', 'electrocution', 'x rayed skeleton', 'epic battle', 'newspaper headline', 'destruction', 'palm tree', 'private plane', 'bedtime story', 'first date', 'profanity', 'jazz music', 'boiler', 'building collapse', 'tunnel boring machine', 'vacuuming up currency', 'car thrown through the air', 'tracked vehicle', 'breakfast cereal', 'woman using a walker', 'baby in a stroller', 'bridge collapse', 'cityscape', 'family dinner', 'mini basketball', 'chauffeured limousine', 'water wall', 'fruit basket', 'electric motorcycle', 'wheelie', 'hair dryer', 'oversized scissors', 'ribbon cutting ceremony', 'crashing through a window', 'shooting a lock', 'entranced', 'airplane engine fire', 'umbrella', 'chicken leg', 'math book', 'helping with homework', 'waffle', 'screen slaver', 'philodendron', 'water coming out of nose', 'slingshot', 'gliding', 'cattle prod', 'limping woman', 'apartment explosion', 'apartment fire', 'playpen', 'jumping into a pool', 'teddy bear', 'chocolate chip cookie', 'yacht', 'all day lollipop', 'reference to wolfgang amadeus mozart', 'cold room', 'plane crash', 'cgi animation', 'second part', 'sequel', 'number in title', 'surprise ending']"
